Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute,Total Marks Scored
S05227,Female,25,Engineering,5,Offline,Yes,Dissatisfied,,Yes,No,84
S05228,Male,,Commerce,2,Hybrid,Yes,Dissatisfied,No,Yes,No,58
S05229,Male,18,Commerce,11,Offline,Yes,Satisfied,No,Yes,No,50
S05230,Female,25,Arts,1,Online,Yes,Neutral,No,Yes,Yes,52
S05231,Male,20,Arts,4,Hybrid,Yes,Very Satisfied,No,,No,92
S05232,Male,,Science,7,Online,Yes,Dissatisfied,Yes,Yes,Yes,47
S05233,Female,25,Law,5,Offline,Yes,Very Dissatisfied,No,No,No,79
S05234,Female,22,Commerce,11,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,43
S05235,Female,22,Engineering,2,Online,Yes,Satisfied,Yes,No,No,86
S05236,Female,25,Law,11,Online,Yes,Very Dissatisfied,No,Yes,Yes,70
S05237,Other,19,Commerce,11,Online,Yes,,Yes,Yes,No,67
S05238,Other,23,Science,8,Offline,Yes,Neutral,No,Yes,,50
S05239,Female,19,Commerce,7,Hybrid,Yes,Satisfied,No,No,Yes,82
S05240,Male,19,Arts,9,Online,Yes,Dissatisfied,No,Yes,Yes,40
S05241,Female,,Engineering,5,Offline,Yes,,Yes,Yes,Yes,88
S05242,Female,22,,0,Offline,Yes,Dissatisfied,No,Yes,No,86
S05243,Male,24,Arts,1,Offline,Yes,,Yes,Yes,Yes,91
S05244,Other,24,Law,3,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,77
S05245,Female,25,Arts,1,Offline,Yes,Satisfied,No,Yes,Yes,63
S05246,Female,24,Engineering,2,,Yes,Very Satisfied,No,Yes,Yes,93
S05247,Other,23,Science,7,Hybrid,Yes,Very Dissatisfied,Yes,,No,99
S05248,Other,22,Law,,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,96
S05249,Male,25,Medicine,5,Offline,Yes,Very Satisfied,Yes,Yes,No,86
S05250,Other,18,Commerce,3,Offline,,Dissatisfied,Yes,No,Yes,70
S05251,Other,21,Medicine,10,Online,Yes,Very Dissatisfied,Yes,,Yes,80
S05252,Other,21,Science,,Hybrid,Yes,Satisfied,Yes,Yes,Yes,85
S05253,Male,25,Medicine,6,Hybrid,Yes,Very Satisfied,Yes,No,No,89
S05254,Other,25,Law,9,Online,No,Very Satisfied,Yes,Yes,,65
S05255,Other,18,Engineering,10,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,88
S05256,Male,24,Engineering,6,Offline,Yes,Dissatisfied,No,No,No,89
S05257,Other,21,Science,9,Offline,Yes,Dissatisfied,Yes,No,Yes,44
S05258,Other,23,Medicine,8,Offline,,Neutral,Yes,Yes,Yes,59
S05259,Male,25,,4,Online,Yes,Neutral,,No,No,91
S05260,Female,22,,9,Hybrid,Yes,Satisfied,Yes,Yes,,80
S05261,Male,,Medicine,,Hybrid,Yes,Very Dissatisfied,No,,Yes,50
S05262,Other,23,Medicine,9,Offline,Yes,Dissatisfied,Yes,No,No,95
S05263,Other,22,Commerce,,Online,Yes,Neutral,No,No,No,93
S05264,Other,25,Arts,11,Offline,No,Very Dissatisfied,No,Yes,No,72
S05265,Male,23,Science,1,Offline,Yes,Very Dissatisfied,No,,Yes,89
S05266,Other,18,Law,1,Online,Yes,,No,No,Yes,77
S05267,,25,Science,11,Online,Yes,Very Dissatisfied,Yes,Yes,No,66
S05268,Male,19,Commerce,8,Hybrid,Yes,Very Satisfied,No,Yes,Yes,73
S05269,Female,18,Law,6,Hybrid,Yes,,Yes,No,No,54
S05270,Female,21,Engineering,6,Offline,Yes,Satisfied,Yes,Yes,No,71
S05271,Other,,Engineering,12,Offline,Yes,Neutral,Yes,No,No,100
S05272,Male,23,Law,4,Hybrid,Yes,Very Dissatisfied,No,Yes,,97
S05273,Other,21,Science,6,Online,Yes,Very Satisfied,No,Yes,No,60
S05274,Male,21,Science,8,Offline,,Neutral,Yes,Yes,No,85
S05275,Male,25,Engineering,9,Offline,Yes,Dissatisfied,No,Yes,No,44
S05276,Female,19,Engineering,,Online,Yes,Very Satisfied,No,Yes,No,45
S05277,Female,24,Commerce,8,Offline,Yes,Neutral,No,No,No,77
S05278,Male,21,Law,0,Online,Yes,Very Dissatisfied,Yes,No,No,61
S05279,Other,19,Science,12,Hybrid,Yes,Dissatisfied,No,No,No,57
S05280,Female,22,Commerce,11,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,53
S05281,Other,22,Science,,,Yes,Very Dissatisfied,No,Yes,Yes,49
S05282,Female,23,Engineering,6,,Yes,Dissatisfied,No,No,No,85
S05283,Female,24,Law,3,Hybrid,Yes,Very Satisfied,,Yes,No,52
S05284,Other,19,Arts,1,Offline,Yes,Neutral,Yes,Yes,No,70
S05285,Female,18,Law,11,Hybrid,Yes,Very Satisfied,No,No,No,69
S05286,Female,22,Medicine,2,Offline,,Dissatisfied,Yes,Yes,Yes,42
S05287,Other,25,Arts,6,Offline,Yes,Neutral,Yes,Yes,No,69
S05288,,24,Commerce,7,Online,Yes,Dissatisfied,No,,Yes,45
S05289,Female,23,Arts,10,Offline,Yes,Satisfied,No,Yes,Yes,68
S05290,Female,18,Arts,8,Offline,Yes,Satisfied,Yes,No,,47
S05291,Other,22,Commerce,5,Hybrid,Yes,Very Satisfied,Yes,No,No,83
S05292,Male,22,Law,9,Hybrid,Yes,Dissatisfied,No,No,No,84
S05293,Other,23,Commerce,8,Online,Yes,Neutral,No,Yes,Yes,82
S05294,Male,23,,3,Online,Yes,Very Satisfied,No,Yes,Yes,83
S05295,Female,20,,11,Offline,Yes,Satisfied,Yes,No,Yes,72
S05296,Male,25,Engineering,4,Online,Yes,Satisfied,No,Yes,Yes,56
S05297,Other,21,Arts,0,Hybrid,Yes,Satisfied,No,Yes,No,87
S05298,Other,21,Commerce,8,Hybrid,Yes,Very Satisfied,Yes,Yes,No,50
S05299,Female,18,Commerce,8,Hybrid,Yes,Neutral,Yes,Yes,No,52
S05300,Male,21,Commerce,8,Offline,,Satisfied,No,No,No,89
S05301,Female,18,,2,Offline,Yes,Very Satisfied,Yes,No,Yes,50
S05302,Female,24,Medicine,12,Online,Yes,Very Satisfied,Yes,Yes,No,70
S05303,Other,22,Law,9,Hybrid,Yes,,No,Yes,Yes,67
S05304,Male,20,Science,9,Offline,Yes,Very Dissatisfied,No,Yes,No,83
S05305,Male,20,Science,9,Offline,Yes,Neutral,Yes,Yes,No,45
S05306,Male,25,Science,7,Online,Yes,Satisfied,Yes,Yes,Yes,80
S05307,Male,,Law,2,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,55
S05308,Female,22,Commerce,12,Hybrid,Yes,Neutral,No,No,Yes,43
S05309,Female,23,Science,5,,Yes,Very Dissatisfied,Yes,No,No,74
S05310,Other,25,Commerce,4,Online,Yes,Satisfied,Yes,Yes,Yes,99
S05311,Female,25,Arts,,Online,Yes,Very Satisfied,No,No,No,87
S05312,Female,19,Science,2,Online,No,Satisfied,No,Yes,No,95
S05313,Other,19,Arts,0,Hybrid,Yes,Very Dissatisfied,Yes,No,No,98
S05314,Other,,Law,11,Hybrid,Yes,Satisfied,Yes,No,,65
S05315,Other,23,Engineering,8,Online,Yes,Very Satisfied,No,Yes,Yes,96
S05316,Female,18,Medicine,9,Offline,Yes,Dissatisfied,No,Yes,Yes,51
S05317,Female,24,Law,8,Offline,Yes,,No,Yes,Yes,50
S05318,Other,20,Law,2,Hybrid,Yes,Very Dissatisfied,No,Yes,No,76
S05319,Other,21,Law,1,Hybrid,Yes,Very Satisfied,Yes,No,No,64
S05320,Other,25,Science,3,Online,Yes,Neutral,Yes,Yes,Yes,57
S05321,Female,22,Arts,7,Offline,Yes,Satisfied,No,Yes,No,58
S05322,Female,23,Medicine,5,Hybrid,Yes,Dissatisfied,No,Yes,No,62
S05323,Male,25,Science,9,Offline,Yes,Dissatisfied,Yes,No,Yes,94
S05324,Female,20,Engineering,0,Online,Yes,Satisfied,No,Yes,No,77
S05325,Female,18,Medicine,7,Hybrid,Yes,Satisfied,Yes,Yes,Yes,93
S05326,Female,18,Law,4,Hybrid,Yes,Neutral,No,Yes,No,57
S05327,Other,19,Commerce,12,Offline,Yes,Very Satisfied,No,Yes,Yes,65
S05328,Female,21,Engineering,5,Offline,Yes,,Yes,Yes,Yes,45
S05329,Other,25,Arts,4,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,43
S05330,Male,,Engineering,9,Offline,Yes,Satisfied,Yes,Yes,No,83
S05331,Male,,Science,4,Offline,Yes,Satisfied,No,Yes,Yes,90
S05332,Other,25,Commerce,2,Online,Yes,Dissatisfied,No,Yes,,68
S05333,Other,24,Science,3,Offline,No,Satisfied,,No,No,98
S05334,Other,18,Medicine,4,Hybrid,,Dissatisfied,Yes,Yes,Yes,100
S05335,Female,25,Law,10,Online,Yes,Very Dissatisfied,No,No,Yes,73
S05336,Male,,Law,10,Hybrid,Yes,Very Dissatisfied,Yes,No,No,56
S05337,Other,,Engineering,1,Online,Yes,Dissatisfied,No,No,Yes,82
S05338,Female,20,Law,5,Online,Yes,Satisfied,Yes,Yes,Yes,82
S05339,Male,21,Law,1,,Yes,Neutral,Yes,Yes,,92
S05340,Female,19,Medicine,3,Offline,Yes,Neutral,No,No,No,55
S05341,Male,20,Arts,,Hybrid,Yes,Very Satisfied,No,Yes,No,41
S05342,Female,23,Arts,0,Offline,Yes,,Yes,No,Yes,73
S05343,Male,25,Science,3,Online,,Satisfied,No,Yes,No,94
S05344,Male,19,Science,6,Offline,Yes,Neutral,No,Yes,Yes,47
S05345,,22,Arts,7,Hybrid,Yes,Very Satisfied,No,No,Yes,52
S05346,Other,19,Engineering,1,Online,,Very Dissatisfied,Yes,No,Yes,81
S05347,,20,Arts,2,Hybrid,,Dissatisfied,Yes,,Yes,47
S05348,Other,20,Science,0,Offline,No,Neutral,No,Yes,No,69
S05349,Female,23,Commerce,6,Online,Yes,Dissatisfied,No,,Yes,71
S05350,Other,18,,3,Hybrid,Yes,Dissatisfied,Yes,Yes,No,75
S05351,Other,25,Medicine,10,Offline,Yes,Very Dissatisfied,No,Yes,Yes,86
S05352,Other,23,Commerce,9,Offline,Yes,Very Satisfied,Yes,,No,69
S05353,Other,20,Commerce,7,Hybrid,Yes,,Yes,No,Yes,40
S05354,Other,24,,4,Online,Yes,Satisfied,Yes,Yes,No,82
S05355,,19,Arts,8,Hybrid,Yes,Satisfied,Yes,No,No,78
S05356,Male,23,Engineering,5,Offline,No,Very Satisfied,Yes,,Yes,56
S05357,Male,23,Commerce,10,Hybrid,Yes,Very Satisfied,No,Yes,Yes,98
S05358,Female,25,Engineering,9,Offline,Yes,Very Satisfied,No,Yes,No,59
S05359,Other,24,Medicine,1,Online,Yes,Neutral,No,Yes,Yes,63
S05360,,,Medicine,0,Hybrid,Yes,Dissatisfied,Yes,No,No,89
S05361,Female,,Medicine,0,Online,Yes,Very Satisfied,Yes,No,Yes,61
S05362,Male,25,Science,11,Hybrid,Yes,Very Satisfied,No,Yes,Yes,68
S05363,Male,18,Commerce,11,Offline,Yes,Neutral,No,No,Yes,61
S05364,Other,20,Medicine,8,Online,Yes,Dissatisfied,Yes,Yes,Yes,83
S05365,Female,20,Science,0,Offline,Yes,Satisfied,Yes,Yes,,48
S05366,Other,22,Medicine,,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,76
S05367,Other,25,Arts,11,Offline,Yes,Very Satisfied,No,No,No,49
S05368,Male,18,Commerce,1,Hybrid,Yes,Very Satisfied,Yes,Yes,,75
S05369,Other,22,Science,11,Online,Yes,Very Dissatisfied,Yes,Yes,No,76
S05370,,22,,3,Offline,Yes,Very Satisfied,Yes,No,No,67
S05371,Other,22,Science,0,Offline,Yes,Very Satisfied,Yes,Yes,No,67
S05372,Other,25,Medicine,0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,81
S05373,Other,21,Arts,3,Hybrid,Yes,Very Dissatisfied,No,No,Yes,82
S05374,Male,22,,12,Hybrid,Yes,Neutral,Yes,Yes,No,60
S05375,Female,23,Medicine,12,Online,,Neutral,No,Yes,Yes,63
S05376,Male,19,Engineering,3,Offline,Yes,Very Dissatisfied,Yes,Yes,No,81
S05377,Male,23,Commerce,6,Hybrid,Yes,Neutral,Yes,No,Yes,99
S05378,Male,23,Arts,7,Hybrid,Yes,Satisfied,Yes,Yes,No,79
S05379,Male,20,Commerce,12,Offline,Yes,Satisfied,Yes,Yes,No,41
S05380,Male,21,Engineering,7,Online,Yes,Very Dissatisfied,Yes,Yes,No,94
S05381,Female,25,Arts,7,Offline,Yes,Dissatisfied,Yes,Yes,Yes,47
S05382,Other,,Law,11,Hybrid,Yes,Very Satisfied,No,No,Yes,87
S05383,Male,20,Arts,8,Offline,Yes,Dissatisfied,Yes,Yes,No,66
S05384,Male,18,Arts,0,Hybrid,Yes,Very Satisfied,,Yes,No,61
S05385,Female,18,Law,8,Hybrid,Yes,Neutral,Yes,Yes,Yes,76
S05386,Female,25,Science,9,Offline,Yes,Neutral,Yes,No,Yes,66
S05387,Other,20,Science,7,Offline,Yes,,Yes,Yes,No,96
S05388,Female,19,Science,0,Online,Yes,Dissatisfied,Yes,,Yes,68
S05389,Other,25,,6,Hybrid,No,Very Dissatisfied,,No,Yes,42
S05390,Male,20,Arts,8,Hybrid,Yes,Very Satisfied,No,No,No,83
S05391,Male,20,Medicine,3,Hybrid,Yes,Neutral,No,No,Yes,52
S05392,Other,21,Law,12,Hybrid,Yes,Very Satisfied,No,Yes,No,84
S05393,Female,25,,12,Hybrid,Yes,Very Dissatisfied,No,Yes,No,49
S05394,Other,18,Engineering,8,Offline,Yes,Very Satisfied,No,Yes,Yes,75
S05395,Female,18,Law,0,Hybrid,Yes,Satisfied,No,No,No,48
S05396,Male,22,Medicine,8,Offline,Yes,Very Dissatisfied,No,Yes,Yes,93
S05397,Female,23,Engineering,5,Online,Yes,Very Dissatisfied,No,Yes,Yes,95
S05398,Other,25,Engineering,3,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,94
S05399,Other,20,,11,,Yes,Very Satisfied,No,No,Yes,66
S05400,Male,25,Law,11,Offline,,Neutral,No,No,Yes,73
S05401,Female,20,Medicine,4,Offline,Yes,Very Satisfied,No,Yes,No,90
S05402,Female,19,Medicine,6,Online,Yes,Very Dissatisfied,No,,Yes,40
S05403,Female,25,Commerce,9,Hybrid,Yes,Very Satisfied,Yes,Yes,No,71
S05404,Male,24,Engineering,12,Offline,Yes,Neutral,No,Yes,No,64
S05405,Female,24,,3,Offline,Yes,Dissatisfied,Yes,No,No,68
S05406,Other,18,Arts,7,Offline,,Satisfied,No,No,No,46
S05407,Female,19,Commerce,2,Offline,Yes,Very Dissatisfied,No,No,Yes,88
S05408,Male,21,Commerce,1,Offline,Yes,Neutral,Yes,No,No,42
S05409,Female,22,Law,0,Offline,Yes,Satisfied,Yes,Yes,Yes,59
S05410,Female,19,Commerce,12,Online,Yes,Very Satisfied,Yes,No,No,59
S05411,Other,18,Medicine,5,Hybrid,Yes,Very Satisfied,No,No,No,92
S05412,Female,21,Law,1,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,69
S05413,Other,20,Law,7,Hybrid,,Very Satisfied,Yes,No,Yes,74
S05414,Other,21,Science,10,Hybrid,,Satisfied,Yes,No,Yes,74
S05415,Male,23,Engineering,9,Online,Yes,Neutral,Yes,No,No,88
S05416,Other,25,Commerce,12,Online,No,Dissatisfied,Yes,Yes,Yes,78
S05417,Other,19,Engineering,,Hybrid,,Satisfied,Yes,Yes,Yes,66
S05418,Male,18,Engineering,,Offline,Yes,Neutral,Yes,No,Yes,65
S05419,Other,19,Engineering,3,Hybrid,Yes,Satisfied,No,Yes,No,53
S05420,,20,Law,3,Offline,No,Very Satisfied,Yes,No,No,56
S05421,Female,24,Engineering,12,Offline,Yes,,No,No,No,57
S05422,Male,20,Commerce,11,Online,No,Dissatisfied,Yes,No,Yes,84
S05423,Other,18,Law,7,,Yes,Satisfied,No,Yes,No,91
S05424,Male,23,Commerce,11,Online,Yes,Very Dissatisfied,Yes,Yes,No,68
S05425,Other,22,Law,12,Hybrid,,Very Satisfied,,,,59
S05426,Female,25,Arts,7,Online,Yes,Satisfied,No,Yes,Yes,92
S05427,Male,25,Arts,4,Offline,Yes,Neutral,,No,Yes,66
S05428,Female,21,Arts,2,,No,Very Satisfied,No,No,Yes,57
S05429,Other,21,Arts,11,Offline,Yes,Neutral,Yes,Yes,No,43
S05430,Other,20,Law,1,Hybrid,Yes,Dissatisfied,No,Yes,Yes,40
S05431,Female,19,Engineering,8,Online,Yes,,Yes,No,Yes,89
S05432,Male,24,Science,8,Hybrid,Yes,Satisfied,Yes,Yes,Yes,40
S05433,Male,19,Medicine,4,Online,Yes,Very Satisfied,Yes,Yes,No,97
S05434,Other,23,,12,Hybrid,No,Satisfied,Yes,No,No,65
S05435,Female,22,Arts,7,Hybrid,Yes,Satisfied,,Yes,,84
S05436,,25,Engineering,6,Offline,Yes,Very Satisfied,Yes,No,Yes,59
S05437,Male,19,Commerce,2,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,91
S05438,Male,25,Engineering,11,Hybrid,Yes,Very Dissatisfied,No,No,Yes,62
S05439,Male,21,Commerce,4,Online,Yes,Dissatisfied,Yes,Yes,Yes,49
S05440,Female,25,Science,,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,98
S05441,Male,24,Engineering,8,Offline,Yes,Very Satisfied,Yes,No,Yes,50
S05442,Male,25,Engineering,3,Hybrid,Yes,Neutral,No,Yes,Yes,80
S05443,Other,19,Medicine,2,Online,Yes,Neutral,No,Yes,No,80
S05444,Male,24,Science,6,Online,Yes,Neutral,No,No,No,44
S05445,Male,25,Engineering,7,Hybrid,Yes,Very Dissatisfied,Yes,No,No,97
S05446,Female,22,Commerce,4,Hybrid,Yes,Dissatisfied,Yes,No,,40
S05447,Female,21,Engineering,12,Online,Yes,Dissatisfied,No,Yes,Yes,56
S05448,Other,25,Commerce,7,Offline,Yes,Satisfied,Yes,Yes,No,61
S05449,Male,24,Arts,4,Hybrid,Yes,Dissatisfied,No,Yes,No,73
S05450,Other,19,Engineering,8,Offline,No,Neutral,No,Yes,No,95
S05451,Female,,Commerce,6,Offline,,Very Satisfied,Yes,Yes,Yes,84
S05452,Other,20,Science,4,Hybrid,Yes,Satisfied,No,Yes,No,80
S05453,Female,20,,12,Offline,Yes,Very Dissatisfied,Yes,No,Yes,68
S05454,Other,23,Engineering,8,Online,Yes,Dissatisfied,No,No,Yes,43
S05455,Other,20,Medicine,4,Offline,Yes,Very Satisfied,Yes,Yes,No,44
S05456,Male,19,Commerce,7,Online,Yes,Neutral,No,No,No,50
S05457,Other,22,Medicine,11,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,95
S05458,Male,21,Engineering,3,Offline,Yes,Very Dissatisfied,Yes,No,No,90
S05459,Male,24,Commerce,8,,Yes,Dissatisfied,No,No,No,60
S05460,Male,18,Engineering,11,Online,Yes,Very Satisfied,,Yes,Yes,74
S05461,Male,20,Arts,5,Hybrid,Yes,Neutral,No,Yes,No,51
S05462,Other,20,Arts,5,Offline,Yes,Neutral,Yes,Yes,No,65
S05463,Female,18,Engineering,2,Online,Yes,Neutral,No,No,,90
S05464,Female,24,Engineering,12,Online,Yes,Neutral,Yes,Yes,No,58
S05465,Female,24,Law,2,Hybrid,Yes,Dissatisfied,No,No,,84
S05466,,18,Engineering,3,Offline,Yes,Dissatisfied,No,Yes,No,99
S05467,Male,24,Engineering,0,Offline,Yes,,No,Yes,No,46
S05468,Female,19,Medicine,5,Online,Yes,Satisfied,Yes,No,Yes,86
S05469,Other,24,,0,Offline,Yes,Dissatisfied,No,No,Yes,94
S05470,Male,21,Arts,10,Offline,Yes,Neutral,Yes,Yes,,46
S05471,Female,24,Medicine,3,Offline,,Very Satisfied,No,Yes,No,65
S05472,Male,25,Engineering,12,Offline,Yes,Neutral,Yes,Yes,Yes,79
S05473,Female,25,Science,6,Offline,Yes,Dissatisfied,,No,No,44
S05474,Female,20,Engineering,11,Offline,Yes,Very Satisfied,No,,No,60
S05475,Female,22,Law,5,Offline,No,Neutral,No,No,No,53
S05476,Male,19,Commerce,7,Online,Yes,Satisfied,No,Yes,No,43
S05477,Other,19,Arts,3,Online,Yes,Very Dissatisfied,Yes,Yes,No,62
S05478,Male,24,Medicine,8,,Yes,Very Dissatisfied,No,No,No,81
S05479,Female,22,Science,9,Offline,Yes,Neutral,Yes,Yes,Yes,59
S05480,Male,22,Commerce,7,Hybrid,Yes,Very Dissatisfied,Yes,No,No,54
S05481,Other,23,Science,4,Online,Yes,Satisfied,Yes,Yes,Yes,89
S05482,Male,22,Arts,5,Hybrid,Yes,Satisfied,No,No,No,91
S05483,Other,24,Medicine,4,Online,Yes,Neutral,Yes,No,Yes,84
S05484,Other,24,Law,5,Hybrid,Yes,Satisfied,Yes,No,No,68
S05485,Male,18,Arts,0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,47
S05486,Female,20,Science,3,Hybrid,,Neutral,Yes,Yes,No,80
S05487,Other,25,Science,8,Online,Yes,Very Dissatisfied,Yes,Yes,No,87
S05488,,23,Arts,3,Online,Yes,Satisfied,No,No,No,58
S05489,Other,24,Engineering,1,Offline,Yes,Satisfied,No,Yes,No,87
S05490,Female,18,Arts,5,Online,Yes,Very Satisfied,,Yes,No,78
S05491,Male,23,Medicine,1,,Yes,Dissatisfied,No,No,Yes,85
S05492,Male,20,Medicine,2,Online,Yes,Dissatisfied,No,Yes,No,67
S05493,Male,23,Law,6,Online,Yes,Neutral,Yes,Yes,Yes,85
S05494,Female,18,Arts,3,Offline,Yes,Very Dissatisfied,,No,No,96
S05495,Other,21,Commerce,,Offline,Yes,Dissatisfied,No,,No,66
S05496,Male,25,Medicine,8,Online,Yes,Neutral,Yes,Yes,Yes,43
S05497,Other,24,Medicine,5,Hybrid,Yes,,No,No,No,97
S05498,Other,25,Medicine,8,Hybrid,Yes,Dissatisfied,No,Yes,Yes,54
S05499,Female,20,Engineering,2,Online,Yes,Very Dissatisfied,Yes,No,Yes,74
S05500,Male,,Commerce,4,Offline,Yes,Very Satisfied,No,Yes,No,76
S05501,Other,20,Arts,8,Hybrid,No,Very Satisfied,,Yes,Yes,40
S05502,Male,20,Engineering,5,Offline,Yes,Dissatisfied,No,,Yes,42
S05503,Male,20,Medicine,1,Offline,Yes,Very Satisfied,No,Yes,Yes,86
S05504,Female,21,Commerce,0,Hybrid,Yes,Neutral,Yes,Yes,Yes,63
S05505,Male,24,Commerce,8,Online,Yes,Very Dissatisfied,No,Yes,No,66
S05506,Male,18,Engineering,0,Offline,Yes,Satisfied,No,No,No,79
S05507,Other,24,,4,Hybrid,Yes,Very Dissatisfied,,Yes,No,100
S05508,Female,19,Engineering,0,Offline,,Satisfied,Yes,Yes,Yes,75
S05509,Male,18,Science,4,Hybrid,Yes,Very Satisfied,No,Yes,Yes,73
S05510,Other,23,Medicine,4,Online,Yes,Neutral,No,Yes,No,68
S05511,Female,23,Engineering,6,Online,Yes,Satisfied,No,No,No,63
S05512,Female,23,Arts,6,Online,Yes,Very Satisfied,No,No,Yes,63
S05513,Other,18,Medicine,10,Offline,Yes,Satisfied,Yes,No,No,81
S05514,Other,22,Law,9,Online,Yes,Dissatisfied,,Yes,Yes,43
S05515,Other,21,Medicine,0,Online,Yes,Very Dissatisfied,Yes,Yes,No,42
S05516,Other,22,Science,8,Online,Yes,Neutral,Yes,Yes,No,73
S05517,Other,24,Engineering,0,Online,Yes,Very Satisfied,Yes,No,No,96
S05518,Male,23,Law,4,Hybrid,Yes,Neutral,Yes,Yes,No,88
S05519,Male,,Science,6,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,62
S05520,Female,18,Arts,11,Offline,Yes,Satisfied,No,Yes,Yes,92
S05521,Male,23,Medicine,7,Hybrid,Yes,Satisfied,No,No,No,95
S05522,Male,18,Law,1,Hybrid,Yes,Neutral,No,Yes,Yes,91
S05523,Male,21,Engineering,0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,62
S05524,Other,18,Engineering,3,Hybrid,Yes,Satisfied,No,Yes,Yes,84
S05525,Female,18,Arts,11,Hybrid,Yes,Satisfied,Yes,No,Yes,44
S05526,Female,19,Science,,Online,Yes,Dissatisfied,Yes,Yes,,70
S05527,Female,24,Law,9,Offline,Yes,Very Satisfied,No,Yes,Yes,92
S05528,Female,22,Arts,11,Hybrid,Yes,Very Satisfied,Yes,Yes,No,80
S05529,Male,,Science,5,Hybrid,Yes,Very Dissatisfied,No,Yes,No,96
S05530,Male,,Commerce,0,Offline,Yes,Satisfied,Yes,Yes,Yes,100
S05531,Other,22,Commerce,0,Hybrid,Yes,Neutral,Yes,No,,96
S05532,Female,20,Science,,Hybrid,Yes,Satisfied,Yes,Yes,No,99
S05533,Male,19,,4,Offline,Yes,Very Dissatisfied,No,No,No,93
S05534,Male,25,Engineering,11,Online,Yes,Satisfied,No,No,No,45
S05535,Other,23,Commerce,5,Online,Yes,Dissatisfied,No,Yes,Yes,76
S05536,,23,Engineering,4,Offline,Yes,Very Dissatisfied,Yes,No,No,96
S05537,Other,23,Engineering,12,Online,,Very Satisfied,,No,Yes,49
S05538,Male,22,Science,12,Online,Yes,Very Satisfied,Yes,Yes,Yes,79
S05539,Male,24,Medicine,12,Online,Yes,Dissatisfied,Yes,Yes,No,46
S05540,Other,22,Science,4,Online,Yes,Very Satisfied,No,Yes,,78
S05541,Female,25,Engineering,8,Hybrid,Yes,Dissatisfied,No,No,Yes,77
S05542,Other,24,Science,1,Offline,Yes,Very Satisfied,No,No,,60
S05543,Other,19,Law,11,Online,Yes,Very Satisfied,Yes,No,No,100
S05544,Other,24,Commerce,11,Online,,Satisfied,No,Yes,Yes,59
S05545,,25,Medicine,0,Offline,Yes,Very Dissatisfied,Yes,No,No,42
S05546,Male,18,Law,5,Hybrid,Yes,Very Satisfied,,Yes,Yes,90
S05547,Female,22,Law,8,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,61
S05548,Other,23,Engineering,6,Online,Yes,Very Dissatisfied,,No,No,86
S05549,Female,18,Engineering,7,Hybrid,Yes,Very Satisfied,Yes,No,Yes,43
S05550,Female,22,Law,,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,67
S05551,Female,,,9,Online,No,Dissatisfied,No,Yes,Yes,51
S05552,Other,20,Arts,3,Online,Yes,Neutral,Yes,Yes,No,77
S05553,Male,22,,5,Offline,Yes,Dissatisfied,Yes,No,No,90
S05554,Other,,Commerce,2,Hybrid,Yes,Very Satisfied,No,No,Yes,75
S05555,Female,25,Law,0,Offline,Yes,Dissatisfied,Yes,No,Yes,86
S05556,Female,19,Science,10,Online,Yes,Neutral,Yes,Yes,Yes,80
S05557,Male,21,Medicine,3,Hybrid,Yes,Dissatisfied,No,Yes,No,44
S05558,Other,19,Arts,8,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,52
S05559,Female,22,Engineering,3,Hybrid,Yes,Very Satisfied,Yes,Yes,No,62
S05560,Male,19,Law,0,Offline,Yes,Very Dissatisfied,No,No,Yes,97
S05561,Female,21,Science,3,Offline,Yes,Very Dissatisfied,Yes,Yes,No,89
S05562,Male,24,Medicine,6,Offline,Yes,Very Satisfied,Yes,Yes,No,69
S05563,Male,20,Science,2,Online,Yes,Very Satisfied,,No,No,76
S05564,Other,18,Science,9,Offline,No,Satisfied,Yes,Yes,Yes,64
S05565,Female,18,Engineering,,Hybrid,Yes,Neutral,No,,No,87
S05566,Other,20,,0,Online,Yes,Very Dissatisfied,No,Yes,Yes,66
