Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute
S05462,Other,20.0,Arts,5.0,Offline,Yes,Neutral,Yes,Yes,No
S05463,Female,18.0,Engineering,2.0,Online,Yes,Neutral,No,No,
S05464,Female,24.0,Engineering,12.0,Online,Yes,Neutral,Yes,Yes,No
S05465,Female,24.0,Law,2.0,Hybrid,Yes,Dissatisfied,No,No,
S05466,,18.0,Engineering,3.0,Offline,Yes,Dissatisfied,No,Yes,No
S05467,Male,24.0,Engineering,0.0,Offline,Yes,,No,Yes,No
S05468,Female,19.0,Medicine,5.0,Online,Yes,Satisfied,Yes,No,Yes
S05469,Other,24.0,,0.0,Offline,Yes,Dissatisfied,No,No,Yes
S05470,Male,21.0,Arts,10.0,Offline,Yes,Neutral,Yes,Yes,
S05471,Female,24.0,Medicine,3.0,Offline,,Very Satisfied,No,Yes,No
S05472,Male,25.0,Engineering,12.0,Offline,Yes,Neutral,Yes,Yes,Yes
S05473,Female,25.0,Science,6.0,Offline,Yes,Dissatisfied,,No,No
S05474,Female,20.0,Engineering,11.0,Offline,Yes,Very Satisfied,No,,No
S05475,Female,22.0,Law,5.0,Offline,No,Neutral,No,No,No
S05476,Male,19.0,Commerce,7.0,Online,Yes,Satisfied,No,Yes,No
S05477,Other,19.0,Arts,3.0,Online,Yes,Very Dissatisfied,Yes,Yes,No
S05478,Male,24.0,Medicine,8.0,,Yes,Very Dissatisfied,No,No,No
S05479,Female,22.0,Science,9.0,Offline,Yes,Neutral,Yes,Yes,Yes
S05480,Male,22.0,Commerce,7.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No
S05481,Other,23.0,Science,4.0,Online,Yes,Satisfied,Yes,Yes,Yes
S05482,Male,22.0,Arts,5.0,Hybrid,Yes,Satisfied,No,No,No
S05483,Other,24.0,Medicine,4.0,Online,Yes,Neutral,Yes,No,Yes
S05484,Other,24.0,Law,5.0,Hybrid,Yes,Satisfied,Yes,No,No
S05485,Male,18.0,Arts,0.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes
S05486,Female,20.0,Science,3.0,Hybrid,,Neutral,Yes,Yes,No
S05487,Other,25.0,Science,8.0,Online,Yes,Very Dissatisfied,Yes,Yes,No
S05488,,23.0,Arts,3.0,Online,Yes,Satisfied,No,No,No
S05489,Other,24.0,Engineering,1.0,Offline,Yes,Satisfied,No,Yes,No
S05490,Female,18.0,Arts,5.0,Online,Yes,Very Satisfied,,Yes,No
S05491,Male,23.0,Medicine,1.0,,Yes,Dissatisfied,No,No,Yes
S05492,Male,20.0,Medicine,2.0,Online,Yes,Dissatisfied,No,Yes,No
S05493,Male,23.0,Law,6.0,Online,Yes,Neutral,Yes,Yes,Yes
S05494,Female,18.0,Arts,3.0,Offline,Yes,Very Dissatisfied,,No,No
S05495,Other,21.0,Commerce,,Offline,Yes,Dissatisfied,No,,No
S05496,Male,25.0,Medicine,8.0,Online,Yes,Neutral,Yes,Yes,Yes
S05497,Other,24.0,Medicine,5.0,Hybrid,Yes,,No,No,No
S05498,Other,25.0,Medicine,8.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes
S05499,Female,20.0,Engineering,2.0,Online,Yes,Very Dissatisfied,Yes,No,Yes
S05500,Male,,Commerce,4.0,Offline,Yes,Very Satisfied,No,Yes,No
S05501,Other,20.0,Arts,8.0,Hybrid,No,Very Satisfied,,Yes,Yes
S05502,Male,20.0,Engineering,5.0,Offline,Yes,Dissatisfied,No,,Yes
S05503,Male,20.0,Medicine,1.0,Offline,Yes,Very Satisfied,No,Yes,Yes
S05504,Female,21.0,Commerce,0.0,Hybrid,Yes,Neutral,Yes,Yes,Yes
S05505,Male,24.0,Commerce,8.0,Online,Yes,Very Dissatisfied,No,Yes,No
S05506,Male,18.0,Engineering,0.0,Offline,Yes,Satisfied,No,No,No
S05507,Other,24.0,,4.0,Hybrid,Yes,Very Dissatisfied,,Yes,No
S05508,Female,19.0,Engineering,0.0,Offline,,Satisfied,Yes,Yes,Yes
S05509,Male,18.0,Science,4.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S05510,Other,23.0,Medicine,4.0,Online,Yes,Neutral,No,Yes,No
S05511,Female,23.0,Engineering,6.0,Online,Yes,Satisfied,No,No,No
S05512,Female,23.0,Arts,6.0,Online,Yes,Very Satisfied,No,No,Yes
S05513,Other,18.0,Medicine,10.0,Offline,Yes,Satisfied,Yes,No,No
S05514,Other,22.0,Law,9.0,Online,Yes,Dissatisfied,,Yes,Yes
S05515,Other,21.0,Medicine,0.0,Online,Yes,Very Dissatisfied,Yes,Yes,No
S05516,Other,22.0,Science,8.0,Online,Yes,Neutral,Yes,Yes,No
S05517,Other,24.0,Engineering,0.0,Online,Yes,Very Satisfied,Yes,No,No
S05518,Male,23.0,Law,4.0,Hybrid,Yes,Neutral,Yes,Yes,No
S05519,Male,,Science,6.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes
S05520,Female,18.0,Arts,11.0,Offline,Yes,Satisfied,No,Yes,Yes
S05521,Male,23.0,Medicine,7.0,Hybrid,Yes,Satisfied,No,No,No
S05522,Male,18.0,Law,1.0,Hybrid,Yes,Neutral,No,Yes,Yes
S05523,Male,21.0,Engineering,0.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S05524,Other,18.0,Engineering,3.0,Hybrid,Yes,Satisfied,No,Yes,Yes
S05525,Female,18.0,Arts,11.0,Hybrid,Yes,Satisfied,Yes,No,Yes
S05526,Female,19.0,Science,,Online,Yes,Dissatisfied,Yes,Yes,
S05527,Female,24.0,Law,9.0,Offline,Yes,Very Satisfied,No,Yes,Yes
S05528,Female,22.0,Arts,11.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No
S05529,Male,,Science,5.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No
S05530,Male,,Commerce,0.0,Offline,Yes,Satisfied,Yes,Yes,Yes
S05531,Other,22.0,Commerce,0.0,Hybrid,Yes,Neutral,Yes,No,
S05532,Female,20.0,Science,,Hybrid,Yes,Satisfied,Yes,Yes,No
S05533,Male,19.0,,4.0,Offline,Yes,Very Dissatisfied,No,No,No
S05534,Male,25.0,Engineering,11.0,Online,Yes,Satisfied,No,No,No
S05535,Other,23.0,Commerce,5.0,Online,Yes,Dissatisfied,No,Yes,Yes
S05536,,23.0,Engineering,4.0,Offline,Yes,Very Dissatisfied,Yes,No,No
S05537,Other,23.0,Engineering,12.0,Online,,Very Satisfied,,No,Yes
S05538,Male,22.0,Science,12.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S05539,Male,24.0,Medicine,12.0,Online,Yes,Dissatisfied,Yes,Yes,No
S05540,Other,22.0,Science,4.0,Online,Yes,Very Satisfied,No,Yes,
S05541,Female,25.0,Engineering,8.0,Hybrid,Yes,Dissatisfied,No,No,Yes
S05542,Other,24.0,Science,1.0,Offline,Yes,Very Satisfied,No,No,
S05543,Other,19.0,Law,11.0,Online,Yes,Very Satisfied,Yes,No,No
S05544,Other,24.0,Commerce,11.0,Online,,Satisfied,No,Yes,Yes
S05545,,25.0,Medicine,0.0,Offline,Yes,Very Dissatisfied,Yes,No,No
S05546,Male,18.0,Law,5.0,Hybrid,Yes,Very Satisfied,,Yes,Yes
S05547,Female,22.0,Law,8.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes
S05548,Other,23.0,Engineering,6.0,Online,Yes,Very Dissatisfied,,No,No
S05549,Female,18.0,Engineering,7.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes
S05550,Female,22.0,Law,,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes
S05551,Female,,,9.0,Online,No,Dissatisfied,No,Yes,Yes
S05552,Other,20.0,Arts,3.0,Online,Yes,Neutral,Yes,Yes,No
S05553,Male,22.0,,5.0,Offline,Yes,Dissatisfied,Yes,No,No
S05554,Other,,Commerce,2.0,Hybrid,Yes,Very Satisfied,No,No,Yes
S05555,Female,25.0,Law,0.0,Offline,Yes,Dissatisfied,Yes,No,Yes
S05556,Female,19.0,Science,10.0,Online,Yes,Neutral,Yes,Yes,Yes
S05557,Male,21.0,Medicine,3.0,Hybrid,Yes,Dissatisfied,No,Yes,No
S05558,Other,19.0,Arts,8.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes
S05559,Female,22.0,Engineering,3.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No
S05560,Male,19.0,Law,0.0,Offline,Yes,Very Dissatisfied,No,No,Yes
S05561,Female,21.0,Science,3.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S05562,Male,24.0,Medicine,6.0,Offline,Yes,Very Satisfied,Yes,Yes,No
S05563,Male,20.0,Science,2.0,Online,Yes,Very Satisfied,,No,No
S05564,Other,18.0,Science,9.0,Offline,No,Satisfied,Yes,Yes,Yes
S05565,Female,18.0,Engineering,,Hybrid,Yes,Neutral,No,,No
S05566,Other,20.0,,0.0,Online,Yes,Very Dissatisfied,No,Yes,Yes
S05567,Female,23.0,Science,10.0,Online,Yes,Very Dissatisfied,No,No,Yes
S05568,Other,18.0,Medicine,3.0,Online,Yes,Very Satisfied,,Yes,Yes
S05569,Female,25.0,Arts,2.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S05570,Other,22.0,Commerce,0.0,Offline,Yes,Dissatisfied,Yes,No,No
S05571,Male,23.0,Engineering,2.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No
S05572,Female,22.0,Arts,3.0,Offline,No,Very Dissatisfied,Yes,Yes,No
S05573,Female,21.0,Arts,4.0,Online,Yes,Very Satisfied,Yes,Yes,No
S05574,Male,25.0,Science,5.0,Online,Yes,Very Dissatisfied,No,No,Yes
S05575,Other,21.0,Medicine,1.0,Hybrid,Yes,Neutral,Yes,Yes,No
S05576,Female,23.0,Science,1.0,Offline,,Satisfied,No,No,No
S05577,Female,23.0,Medicine,5.0,Online,Yes,Very Satisfied,Yes,No,Yes
S05578,Other,25.0,Engineering,4.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S05579,Male,25.0,Arts,0.0,Hybrid,Yes,,Yes,Yes,Yes
S05580,Other,23.0,Law,2.0,Offline,Yes,Satisfied,No,Yes,Yes
S05581,Other,23.0,Medicine,10.0,Offline,Yes,Satisfied,No,Yes,Yes
S05582,Other,19.0,Medicine,4.0,Offline,Yes,Very Satisfied,No,Yes,
S05583,Female,,Science,12.0,Online,No,,Yes,Yes,Yes
S05584,Male,23.0,Science,11.0,Hybrid,Yes,,Yes,No,No
S05585,Male,25.0,Commerce,11.0,Offline,Yes,Neutral,No,No,
S05586,Other,24.0,Medicine,1.0,Hybrid,,Very Dissatisfied,No,Yes,No
S05587,Female,23.0,Engineering,0.0,Online,Yes,Neutral,Yes,No,Yes
S05588,Other,21.0,Arts,8.0,Online,Yes,Very Satisfied,No,Yes,No
S05589,Female,22.0,Arts,4.0,Offline,Yes,Satisfied,Yes,Yes,No
S05590,Female,24.0,Arts,1.0,Online,Yes,Very Dissatisfied,No,Yes,Yes
S05591,Female,21.0,Medicine,9.0,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes
S05592,Female,18.0,Science,,Hybrid,Yes,Very Satisfied,No,No,No
S05593,Male,25.0,Engineering,,Online,Yes,Very Satisfied,No,No,Yes
S05594,Female,19.0,Arts,6.0,Online,Yes,,No,Yes,Yes
S05595,Female,19.0,Medicine,0.0,Online,Yes,Very Satisfied,No,Yes,No
S05596,Other,22.0,Law,,Hybrid,Yes,Very Satisfied,Yes,Yes,No
S05597,Other,23.0,Commerce,11.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S05598,Male,21.0,Commerce,11.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S05599,Other,18.0,Arts,3.0,Offline,Yes,Neutral,Yes,,
S05600,Female,21.0,Science,6.0,Hybrid,Yes,Satisfied,No,,Yes
S05601,Other,25.0,,10.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S05602,Male,25.0,Commerce,9.0,Online,No,Satisfied,Yes,Yes,Yes
S05603,Other,23.0,Commerce,12.0,Online,Yes,Very Dissatisfied,Yes,No,Yes
S05604,Other,23.0,Commerce,4.0,Offline,Yes,Satisfied,No,No,Yes
S05605,Male,25.0,Arts,3.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes
S05606,Male,20.0,Medicine,3.0,Offline,Yes,Dissatisfied,Yes,Yes,Yes
S05607,Female,25.0,Engineering,10.0,Offline,Yes,Neutral,Yes,Yes,Yes
S05608,Other,21.0,Engineering,,Offline,Yes,Dissatisfied,Yes,Yes,Yes
S05609,Female,22.0,Science,1.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No
S05610,Other,21.0,Medicine,7.0,Hybrid,Yes,Dissatisfied,Yes,No,No
S05611,Other,19.0,Law,11.0,Online,Yes,Very Dissatisfied,No,Yes,No
S05612,Female,18.0,Engineering,3.0,Online,Yes,,Yes,No,Yes
S05613,Other,24.0,Law,1.0,Offline,Yes,Very Dissatisfied,No,No,No
S05614,Other,22.0,Engineering,8.0,Online,Yes,Neutral,No,No,No
S05615,Other,20.0,Engineering,12.0,Hybrid,Yes,Neutral,Yes,No,Yes
S05616,Male,18.0,Science,11.0,Hybrid,Yes,Neutral,Yes,No,Yes
S05617,Female,18.0,Commerce,9.0,Online,Yes,Very Dissatisfied,Yes,Yes,No
S05618,Male,24.0,Science,12.0,Offline,Yes,Satisfied,No,No,Yes
S05619,Female,19.0,Engineering,6.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes
S05620,Female,19.0,Medicine,2.0,Online,Yes,Dissatisfied,Yes,Yes,No
S05621,Other,19.0,Commerce,6.0,Offline,Yes,Dissatisfied,No,Yes,Yes
S05622,Female,22.0,Medicine,0.0,Online,Yes,Dissatisfied,Yes,Yes,No
S05623,Male,21.0,Medicine,11.0,Offline,,Neutral,Yes,Yes,No
S05624,Male,18.0,Medicine,0.0,Offline,Yes,Satisfied,Yes,No,Yes
S05625,Male,21.0,Commerce,3.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes
S05626,Female,21.0,Medicine,3.0,Hybrid,Yes,Satisfied,Yes,Yes,No
S05627,Male,19.0,Commerce,3.0,Online,Yes,,No,Yes,No
S05628,Female,21.0,Law,8.0,Online,Yes,Very Dissatisfied,No,,Yes
S05629,,18.0,Engineering,5.0,Offline,Yes,Dissatisfied,Yes,Yes,No
S05630,Male,18.0,Arts,2.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S05631,Female,23.0,Medicine,5.0,Offline,Yes,Neutral,No,Yes,No
S05632,Male,20.0,Science,1.0,Offline,Yes,Dissatisfied,No,Yes,Yes
S05633,Other,22.0,Law,1.0,Offline,Yes,Neutral,Yes,No,No
S05634,,21.0,Science,6.0,Offline,Yes,Dissatisfied,Yes,No,Yes
S05635,Female,22.0,Arts,2.0,Offline,Yes,Neutral,Yes,No,
S05636,Female,22.0,Commerce,6.0,Offline,Yes,Very Satisfied,No,Yes,Yes
S05637,Other,22.0,Arts,2.0,Online,Yes,Very Satisfied,No,Yes,No
S05638,Female,24.0,Science,11.0,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes
S05639,Male,25.0,Arts,11.0,Hybrid,Yes,Dissatisfied,No,Yes,No
S05640,Male,23.0,Engineering,1.0,Offline,Yes,Very Satisfied,No,Yes,No
S05641,Male,22.0,Arts,3.0,Offline,Yes,Very Satisfied,Yes,No,Yes
S05642,Female,25.0,Medicine,3.0,Offline,Yes,Dissatisfied,No,Yes,Yes
S05643,Male,25.0,,2.0,Hybrid,Yes,Dissatisfied,No,Yes,No
S05644,Female,23.0,Medicine,8.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No
S05645,Male,18.0,Arts,5.0,Offline,Yes,Very Satisfied,Yes,,No
S05646,Other,24.0,Engineering,4.0,Hybrid,Yes,Neutral,Yes,No,
S05647,Other,21.0,Engineering,12.0,Offline,Yes,Dissatisfied,No,,Yes
S05648,Other,23.0,Arts,11.0,Offline,Yes,Dissatisfied,No,Yes,No
S05649,Other,20.0,Law,11.0,Offline,Yes,Dissatisfied,No,No,Yes
S05650,Female,25.0,Commerce,5.0,Online,Yes,Dissatisfied,No,No,Yes
S05651,Male,22.0,Commerce,12.0,Hybrid,Yes,Very Satisfied,No,No,No
S05652,Other,25.0,Commerce,10.0,Hybrid,Yes,Neutral,No,No,No
S05653,Female,24.0,,7.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No
S05654,,20.0,Commerce,4.0,Offline,Yes,Satisfied,No,No,No
S05655,,18.0,Engineering,12.0,Online,,Very Satisfied,Yes,No,No
S05656,Female,18.0,Law,12.0,Offline,,Very Satisfied,Yes,No,No
S05657,Female,19.0,Arts,,Offline,Yes,,No,Yes,
S05658,Male,22.0,Arts,6.0,Offline,Yes,Satisfied,No,Yes,Yes
S05659,,19.0,Engineering,11.0,Online,Yes,Dissatisfied,No,Yes,No
S05660,Other,24.0,Engineering,4.0,Offline,Yes,Neutral,,,No
S05661,Other,20.0,Law,3.0,Offline,Yes,,No,Yes,No
S05662,Male,25.0,Commerce,4.0,Online,Yes,Very Satisfied,No,No,No
S05663,Male,21.0,Law,10.0,Offline,Yes,Very Dissatisfied,No,Yes,No
S05664,Female,19.0,,3.0,Offline,Yes,Satisfied,Yes,Yes,Yes
S05665,Male,18.0,Arts,7.0,Hybrid,Yes,Satisfied,Yes,No,Yes
S05666,,22.0,Medicine,7.0,Online,Yes,Very Satisfied,No,No,Yes
S05667,Other,25.0,Commerce,0.0,,Yes,Satisfied,No,Yes,No
S05668,Male,20.0,,11.0,Offline,No,Dissatisfied,No,No,No
S05669,Other,23.0,Medicine,2.0,Online,Yes,Very Dissatisfied,Yes,No,No
S05670,Male,24.0,Engineering,10.0,Online,No,Very Satisfied,Yes,Yes,Yes
S05671,Female,,Arts,,Offline,Yes,Very Dissatisfied,,No,No
S05672,Male,18.0,Science,1.0,Hybrid,Yes,Dissatisfied,No,Yes,No
S05673,Male,23.0,Commerce,12.0,Offline,Yes,Very Dissatisfied,Yes,,
S05674,Male,24.0,Medicine,4.0,Online,Yes,Satisfied,Yes,Yes,No
S05675,Other,21.0,Commerce,10.0,Online,Yes,,Yes,Yes,Yes
S05676,Female,25.0,Commerce,7.0,Offline,Yes,Very Dissatisfied,No,Yes,
S05677,Male,22.0,Science,11.0,Offline,Yes,,Yes,Yes,No
S05678,Other,25.0,Law,1.0,Offline,Yes,Very Satisfied,Yes,Yes,No
S05679,Female,21.0,Engineering,8.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S05680,Other,24.0,Commerce,12.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S05681,Other,21.0,Arts,6.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes
S05682,Female,25.0,Engineering,5.0,Hybrid,No,Very Dissatisfied,No,Yes,Yes
S05683,Male,24.0,Arts,7.0,Hybrid,Yes,Satisfied,Yes,Yes,No
S05684,Other,22.0,Engineering,1.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes
S05685,Other,22.0,Engineering,4.0,Online,No,Neutral,No,Yes,No
S05686,Male,23.0,Medicine,3.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S05687,Male,21.0,Arts,7.0,Offline,Yes,Neutral,No,No,Yes
S05688,Female,20.0,Arts,12.0,Online,Yes,Neutral,Yes,Yes,Yes
S05689,Female,23.0,Engineering,0.0,Offline,Yes,Dissatisfied,No,Yes,No
S05690,Female,22.0,,11.0,Hybrid,Yes,Neutral,No,Yes,No
S05691,Male,18.0,,2.0,Online,Yes,Very Dissatisfied,No,Yes,Yes
S05692,Other,24.0,Science,9.0,Online,Yes,Very Satisfied,Yes,,
S05693,Other,23.0,Science,7.0,Online,Yes,Satisfied,,No,No
S05694,Female,19.0,Engineering,4.0,Online,Yes,Satisfied,No,Yes,No
S05695,Male,20.0,Law,3.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S05696,Other,,Engineering,5.0,Online,Yes,Very Satisfied,Yes,Yes,Yes
S05697,Female,23.0,Engineering,11.0,Hybrid,Yes,Neutral,Yes,,No
S05698,Other,22.0,Commerce,4.0,Online,Yes,Dissatisfied,Yes,Yes,Yes
S05699,Other,25.0,Commerce,2.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No
S05700,Male,22.0,Medicine,12.0,Hybrid,Yes,Satisfied,No,No,Yes
S05701,Male,20.0,Law,10.0,,Yes,Very Dissatisfied,No,No,No
S05702,Other,19.0,Law,4.0,Hybrid,Yes,Neutral,Yes,No,No
S05703,Female,23.0,,3.0,Offline,Yes,Dissatisfied,No,Yes,Yes
S05704,Male,25.0,Law,0.0,Online,Yes,Satisfied,Yes,Yes,No
S05705,Other,23.0,Law,0.0,Offline,Yes,Neutral,No,Yes,No
S05706,Male,21.0,,6.0,Hybrid,Yes,Dissatisfied,Yes,No,No
S05707,Male,18.0,,3.0,Offline,Yes,Satisfied,Yes,Yes,No
S05708,Male,22.0,Medicine,0.0,Online,Yes,Neutral,Yes,Yes,No
S05709,Other,23.0,Science,5.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No
S05710,Female,23.0,Science,10.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes
S05711,Female,24.0,Medicine,,Hybrid,Yes,Satisfied,No,No,Yes
S05712,Female,24.0,,10.0,Online,,Dissatisfied,Yes,Yes,Yes
S05713,Male,23.0,Arts,11.0,Online,Yes,Dissatisfied,Yes,Yes,No
S05714,Other,19.0,Engineering,10.0,Offline,Yes,,,No,Yes
S05715,Male,18.0,Law,10.0,Online,Yes,Very Satisfied,Yes,No,No
S05716,Female,23.0,Arts,0.0,Hybrid,Yes,Neutral,No,No,No
S05717,Female,20.0,Commerce,7.0,Offline,Yes,Very Satisfied,,Yes,No
S05718,Other,22.0,Engineering,11.0,Offline,Yes,Satisfied,Yes,Yes,Yes
S05719,Male,21.0,Medicine,12.0,Offline,Yes,Very Satisfied,No,Yes,No
S05720,Female,24.0,Science,8.0,Offline,Yes,Satisfied,Yes,Yes,Yes
S05721,Other,20.0,Engineering,10.0,Online,Yes,Very Dissatisfied,Yes,No,No
S05722,Male,22.0,Medicine,2.0,Offline,,Very Satisfied,Yes,No,Yes
S05723,Male,25.0,Engineering,,Offline,Yes,Very Dissatisfied,No,Yes,No
S05724,Female,24.0,Engineering,12.0,Offline,No,,Yes,Yes,No
S05725,Female,19.0,Engineering,4.0,Hybrid,Yes,Very Satisfied,No,No,Yes
S05726,Male,24.0,Commerce,2.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No
S05727,Male,18.0,Science,4.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes
S05728,Female,18.0,Engineering,9.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes
S05729,Male,22.0,Medicine,6.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No
S05730,Female,20.0,Commerce,6.0,Online,Yes,Neutral,No,No,Yes
S05731,Male,21.0,Arts,8.0,Online,,Very Dissatisfied,Yes,,Yes
S05732,Female,19.0,Engineering,7.0,Offline,Yes,Neutral,Yes,No,No
S05733,Other,,Commerce,3.0,Offline,Yes,Dissatisfied,Yes,Yes,No
S05734,Female,25.0,Law,4.0,Online,,Very Dissatisfied,Yes,No,Yes
S05735,Female,19.0,Arts,4.0,Offline,Yes,Neutral,Yes,,No
S05736,Other,18.0,Science,9.0,,,Very Dissatisfied,Yes,Yes,No
S05737,Male,23.0,Engineering,11.0,Offline,Yes,Satisfied,No,Yes,No
S05738,Other,23.0,Engineering,,,,Satisfied,No,Yes,No
S05739,Female,21.0,Commerce,11.0,Hybrid,Yes,Dissatisfied,No,No,Yes
S05740,Male,19.0,,6.0,Hybrid,Yes,Satisfied,Yes,No,No
S05741,Other,22.0,Law,6.0,Online,Yes,Very Satisfied,Yes,Yes,No
S05742,,21.0,Arts,8.0,,Yes,Neutral,Yes,Yes,Yes
S05743,Male,24.0,Medicine,12.0,Offline,Yes,Very Satisfied,No,Yes,Yes
S05744,Other,24.0,Science,8.0,Online,Yes,Satisfied,No,Yes,Yes
S05745,Male,25.0,Engineering,3.0,Online,Yes,Dissatisfied,Yes,Yes,Yes
S05746,Other,20.0,Commerce,4.0,Online,Yes,Very Satisfied,No,No,Yes
S05747,,,Law,6.0,Online,Yes,Dissatisfied,No,No,Yes
S05748,Male,22.0,Commerce,9.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes
S05749,Female,19.0,Arts,6.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes
S05750,Female,21.0,Science,10.0,Online,Yes,Very Dissatisfied,No,No,No
S05751,Male,22.0,Commerce,,Online,Yes,,No,Yes,No
S05752,Other,21.0,Medicine,10.0,Hybrid,Yes,Neutral,Yes,No,No
S05753,Male,21.0,Medicine,7.0,Hybrid,No,Dissatisfied,No,No,No
S05754,Female,21.0,Commerce,7.0,Online,Yes,Very Dissatisfied,No,Yes,Yes
S05755,Female,19.0,Engineering,1.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes
S05756,Other,22.0,Commerce,11.0,Hybrid,Yes,Very Satisfied,Yes,Yes,
S05757,Male,18.0,Law,8.0,Offline,Yes,Very Dissatisfied,No,Yes,No
S05758,Female,18.0,,10.0,Offline,Yes,Very Satisfied,No,No,Yes
S05759,Female,19.0,Arts,3.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes
S05760,Female,,Medicine,0.0,Hybrid,No,Very Satisfied,Yes,Yes,No
S05761,Other,19.0,Commerce,0.0,Online,Yes,Very Dissatisfied,Yes,No,No
S05762,Female,,Law,,Offline,Yes,Very Dissatisfied,No,Yes,Yes
S05763,Female,21.0,Medicine,6.0,Hybrid,Yes,Very Satisfied,No,No,No
S05764,Male,,Medicine,4.0,Online,Yes,Satisfied,Yes,No,No
S05765,Male,,Arts,12.0,Offline,Yes,Dissatisfied,No,Yes,No
S05766,Female,20.0,Medicine,2.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes
S05767,Female,20.0,Law,10.0,Offline,,Satisfied,Yes,No,Yes
S05768,Male,25.0,Medicine,6.0,,Yes,Dissatisfied,No,No,No
S05769,,18.0,Medicine,0.0,Offline,Yes,Very Satisfied,No,Yes,Yes
S05770,Other,20.0,Commerce,10.0,Hybrid,Yes,Dissatisfied,No,Yes,No
S05771,Other,20.0,Commerce,0.0,Online,Yes,Very Satisfied,No,No,Yes
S05772,Other,18.0,Science,11.0,Offline,Yes,Very Dissatisfied,Yes,No,No
S05773,Other,23.0,Engineering,1.0,Offline,Yes,Very Satisfied,No,No,No
S05774,Other,24.0,Law,0.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes
S05775,Other,18.0,Engineering,8.0,Online,No,Very Satisfied,No,,No
S05776,Other,24.0,Engineering,3.0,Online,Yes,Very Satisfied,No,Yes,Yes
S05777,Male,25.0,Medicine,6.0,Offline,Yes,Satisfied,,,Yes
S05778,Other,20.0,Arts,4.0,Hybrid,Yes,,No,Yes,No
S05779,Other,22.0,Arts,6.0,,Yes,Satisfied,No,No,Yes
S05780,Other,20.0,Medicine,12.0,Hybrid,Yes,Satisfied,No,No,No
S05781,Female,21.0,Law,12.0,Online,Yes,Very Dissatisfied,No,,
S05782,Male,25.0,,6.0,Offline,Yes,Very Satisfied,No,Yes,Yes
S05783,Male,24.0,Science,0.0,Hybrid,,Satisfied,No,Yes,No
S05784,Male,24.0,Engineering,0.0,Online,Yes,Dissatisfied,No,No,No
S05785,Other,21.0,Arts,10.0,Hybrid,No,Very Satisfied,Yes,,Yes
S05786,Other,21.0,Engineering,2.0,Offline,Yes,Very Dissatisfied,Yes,No,No
