Student_ID,Gender,Age,Field_of_Study,Study_Hours_per_Day,Mode_of_Learning,Internet_Access,Satisfied_with_Learning_Environment,Participates_in_Extracurriculars,Feels_Stressed,Would_Recommend_Institute,Total Marks Scored
S05521,Male,23.0,Medicine,7.0,Hybrid,Yes,Satisfied,No,No,No,52.0
S05522,Male,18.0,Law,1.0,Hybrid,Yes,Neutral,No,Yes,Yes,40.0
S05523,Male,21.0,Engineering,0.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,40.0
S05524,Other,18.0,Engineering,3.0,Hybrid,Yes,Satisfied,No,Yes,Yes,40.0
S05525,Female,18.0,Arts,11.0,Hybrid,Yes,Satisfied,Yes,No,Yes,88.0
S05526,Female,19.0,Science,6.0,Online,Yes,Dissatisfied,Yes,Yes,,51.0
S05527,Female,24.0,Law,9.0,Offline,Yes,Very Satisfied,No,Yes,Yes,71.0
S05528,Female,22.0,Arts,11.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,88.0
S05529,Male,,Science,5.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,40.0
S05530,Male,,Commerce,0.0,Offline,Yes,Satisfied,Yes,Yes,Yes,40.0
S05531,Other,22.0,Commerce,0.0,Hybrid,Yes,Neutral,Yes,No,,40.0
S05532,Female,20.0,Science,6.0,Hybrid,Yes,Satisfied,Yes,Yes,No,43.0
S05533,Male,19.0,,4.0,Offline,Yes,Very Dissatisfied,No,No,No,40.0
S05534,Male,25.0,Engineering,11.0,Online,Yes,Satisfied,No,No,No,83.0
S05535,Other,23.0,Commerce,5.0,Online,Yes,Dissatisfied,No,Yes,Yes,40.0
S05536,,23.0,Engineering,4.0,Offline,Yes,Very Dissatisfied,Yes,No,No,40.0
S05537,Other,23.0,Engineering,12.0,Online,,Very Satisfied,,No,Yes,100.0
S05538,Male,22.0,Science,12.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,98.0
S05539,Male,24.0,Medicine,12.0,Online,Yes,Dissatisfied,Yes,Yes,No,98.0
S05540,Other,22.0,Science,4.0,Online,Yes,Very Satisfied,No,Yes,,40.0
S05541,Female,25.0,Engineering,8.0,Hybrid,Yes,Dissatisfied,No,No,Yes,68.0
S05542,Other,24.0,Science,1.0,Offline,Yes,Very Satisfied,No,No,,40.0
S05543,Other,19.0,Law,11.0,Online,Yes,Very Satisfied,Yes,No,No,88.0
S05544,Other,24.0,Commerce,11.0,Online,,Satisfied,No,Yes,Yes,83.0
S05545,,25.0,Medicine,0.0,Offline,Yes,Very Dissatisfied,Yes,No,No,40.0
S05546,Male,18.0,Law,5.0,Hybrid,Yes,Very Satisfied,,Yes,Yes,45.0
S05547,Female,22.0,Law,8.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,62.0
S05548,Other,23.0,Engineering,6.0,Online,Yes,Very Dissatisfied,,No,No,47.0
S05549,Female,18.0,Engineering,7.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,56.0
S05550,Female,22.0,Law,6.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,53.0
S05551,Female,,,9.0,Online,No,Dissatisfied,No,Yes,Yes,67.0
S05552,Other,20.0,Arts,3.0,Online,Yes,Neutral,Yes,Yes,No,40.0
S05553,Male,22.0,,5.0,Offline,Yes,Dissatisfied,Yes,No,No,44.0
S05554,Other,,Commerce,2.0,Hybrid,Yes,Very Satisfied,No,No,Yes,40.0
S05555,Female,25.0,Law,0.0,Offline,Yes,Dissatisfied,Yes,No,Yes,40.0
S05556,Female,19.0,Science,10.0,Online,Yes,Neutral,Yes,Yes,Yes,79.0
S05557,Male,21.0,Medicine,3.0,Hybrid,Yes,Dissatisfied,No,Yes,No,40.0
S05558,Other,19.0,Arts,8.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,Yes,66.0
S05559,Female,22.0,Engineering,3.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,40.0
S05560,Male,19.0,Law,0.0,Offline,Yes,Very Dissatisfied,No,No,Yes,40.0
S05561,Female,21.0,Science,3.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,40.0
S05562,Male,24.0,Medicine,6.0,Offline,Yes,Very Satisfied,Yes,Yes,No,53.0
S05563,Male,20.0,Science,2.0,Online,Yes,Very Satisfied,,No,No,40.0
S05564,Other,18.0,Science,9.0,Offline,No,Satisfied,Yes,Yes,Yes,68.0
S05565,Female,18.0,Engineering,6.0,Hybrid,Yes,Neutral,No,,No,53.0
S05566,Other,20.0,,0.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,40.0
S05567,Female,23.0,Science,10.0,Online,Yes,Very Dissatisfied,No,No,Yes,76.0
S05568,Other,18.0,Medicine,3.0,Online,Yes,Very Satisfied,,Yes,Yes,40.0
S05569,Female,25.0,Arts,2.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,40.0
S05570,Other,22.0,Commerce,0.0,Offline,Yes,Dissatisfied,Yes,No,No,40.0
S05571,Male,23.0,Engineering,2.0,Hybrid,Yes,Very Dissatisfied,Yes,No,No,40.0
S05572,Female,22.0,Arts,3.0,Offline,No,Very Dissatisfied,Yes,Yes,No,40.0
S05573,Female,21.0,Arts,4.0,Online,Yes,Very Satisfied,Yes,Yes,No,40.0
S05574,Male,25.0,Science,5.0,Online,Yes,Very Dissatisfied,No,No,Yes,40.0
S05575,Other,21.0,Medicine,1.0,Hybrid,Yes,Neutral,Yes,Yes,No,40.0
S05576,Female,23.0,Science,1.0,Offline,,Satisfied,No,No,No,40.0
S05577,Female,23.0,Medicine,5.0,Online,Yes,Very Satisfied,Yes,No,Yes,40.0
S05578,Other,25.0,Engineering,4.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,40.0
S05579,Male,25.0,Arts,0.0,Hybrid,Yes,,Yes,Yes,Yes,40.0
S05580,Other,23.0,Law,2.0,Offline,Yes,Satisfied,No,Yes,Yes,40.0
S05581,Other,23.0,Medicine,10.0,Offline,Yes,Satisfied,No,Yes,Yes,85.0
S05582,Other,19.0,Medicine,4.0,Offline,Yes,Very Satisfied,No,Yes,,40.0
S05583,Female,,Science,12.0,Online,No,,Yes,Yes,Yes,99.0
S05584,Male,23.0,Science,11.0,Hybrid,Yes,,Yes,No,No,87.0
S05585,Male,25.0,Commerce,11.0,Offline,Yes,Neutral,No,No,,87.0
S05586,Other,24.0,Medicine,1.0,Hybrid,,Very Dissatisfied,No,Yes,No,40.0
S05587,Female,23.0,Engineering,0.0,Online,Yes,Neutral,Yes,No,Yes,40.0
S05588,Other,21.0,Arts,8.0,Online,Yes,Very Satisfied,No,Yes,No,60.0
S05589,Female,22.0,Arts,4.0,Offline,Yes,Satisfied,Yes,Yes,No,40.0
S05590,Female,24.0,Arts,1.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,40.0
S05591,Female,21.0,Medicine,9.0,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,70.0
S05592,Female,18.0,Science,6.0,Hybrid,Yes,Very Satisfied,No,No,No,50.0
S05593,Male,25.0,Engineering,6.0,Online,Yes,Very Satisfied,No,No,Yes,53.0
S05594,Female,19.0,Arts,6.0,Online,Yes,,No,Yes,Yes,51.0
S05595,Female,19.0,Medicine,0.0,Online,Yes,Very Satisfied,No,Yes,No,40.0
S05596,Other,22.0,Law,6.0,Hybrid,Yes,Very Satisfied,Yes,Yes,No,50.0
S05597,Other,23.0,Commerce,11.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,85.0
S05598,Male,21.0,Commerce,11.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,92.0
S05599,Other,18.0,Arts,3.0,Offline,Yes,Neutral,Yes,,,40.0
S05600,Female,21.0,Science,6.0,Hybrid,Yes,Satisfied,No,,Yes,53.0
S05601,Other,25.0,,10.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,78.0
S05602,Male,25.0,Commerce,9.0,Online,No,Satisfied,Yes,Yes,Yes,67.0
S05603,Other,23.0,Commerce,12.0,Online,Yes,Very Dissatisfied,Yes,No,Yes,99.0
S05604,Other,23.0,Commerce,4.0,Offline,Yes,Satisfied,No,No,Yes,40.0
S05605,Male,25.0,Arts,3.0,Offline,Yes,Very Dissatisfied,Yes,No,Yes,40.0
S05606,Male,20.0,Medicine,3.0,Offline,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S05607,Female,25.0,Engineering,10.0,Offline,Yes,Neutral,Yes,Yes,Yes,85.0
S05608,Other,21.0,Engineering,6.0,Offline,Yes,Dissatisfied,Yes,Yes,Yes,52.0
S05609,Female,22.0,Science,1.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,40.0
S05610,Other,21.0,Medicine,7.0,Hybrid,Yes,Dissatisfied,Yes,No,No,57.0
S05611,Other,19.0,Law,11.0,Online,Yes,Very Dissatisfied,No,Yes,No,83.0
S05612,Female,18.0,Engineering,3.0,Online,Yes,,Yes,No,Yes,40.0
S05613,Other,24.0,Law,1.0,Offline,Yes,Very Dissatisfied,No,No,No,40.0
S05614,Other,22.0,Engineering,8.0,Online,Yes,Neutral,No,No,No,68.0
S05615,Other,20.0,Engineering,12.0,Hybrid,Yes,Neutral,Yes,No,Yes,99.0
S05616,Male,18.0,Science,11.0,Hybrid,Yes,Neutral,Yes,No,Yes,93.0
S05617,Female,18.0,Commerce,9.0,Online,Yes,Very Dissatisfied,Yes,Yes,No,72.0
S05618,Male,24.0,Science,12.0,Offline,Yes,Satisfied,No,No,Yes,98.0
S05619,Female,19.0,Engineering,6.0,Hybrid,Yes,Dissatisfied,No,Yes,Yes,52.0
S05620,Female,19.0,Medicine,2.0,Online,Yes,Dissatisfied,Yes,Yes,No,40.0
S05621,Other,19.0,Commerce,6.0,Offline,Yes,Dissatisfied,No,Yes,Yes,52.0
S05622,Female,22.0,Medicine,0.0,Online,Yes,Dissatisfied,Yes,Yes,No,40.0
S05623,Male,21.0,Medicine,11.0,Offline,,Neutral,Yes,Yes,No,89.0
S05624,Male,18.0,Medicine,0.0,Offline,Yes,Satisfied,Yes,No,Yes,40.0
S05625,Male,21.0,Commerce,3.0,Hybrid,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S05626,Female,21.0,Medicine,3.0,Hybrid,Yes,Satisfied,Yes,Yes,No,40.0
S05627,Male,19.0,Commerce,3.0,Online,Yes,,No,Yes,No,40.0
S05628,Female,21.0,Law,8.0,Online,Yes,Very Dissatisfied,No,,Yes,66.0
S05629,,18.0,Engineering,5.0,Offline,Yes,Dissatisfied,Yes,Yes,No,42.0
S05630,Male,18.0,Arts,2.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,40.0
S05631,Female,23.0,Medicine,5.0,Offline,Yes,Neutral,No,Yes,No,40.0
S05632,Male,20.0,Science,1.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S05633,Other,22.0,Law,1.0,Offline,Yes,Neutral,Yes,No,No,40.0
S05634,,21.0,Science,6.0,Offline,Yes,Dissatisfied,Yes,No,Yes,52.0
S05635,Female,22.0,Arts,2.0,Offline,Yes,Neutral,Yes,No,,40.0
S05636,Female,22.0,Commerce,6.0,Offline,Yes,Very Satisfied,No,Yes,Yes,50.0
S05637,Other,22.0,Arts,2.0,Online,Yes,Very Satisfied,No,Yes,No,40.0
S05638,Female,24.0,Science,11.0,Hybrid,Yes,Very Dissatisfied,Yes,No,Yes,90.0
S05639,Male,25.0,Arts,11.0,Hybrid,Yes,Dissatisfied,No,Yes,No,90.0
S05640,Male,23.0,Engineering,1.0,Offline,Yes,Very Satisfied,No,Yes,No,40.0
S05641,Male,22.0,Arts,3.0,Offline,Yes,Very Satisfied,Yes,No,Yes,40.0
S05642,Female,25.0,Medicine,3.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S05643,Male,25.0,,2.0,Hybrid,Yes,Dissatisfied,No,Yes,No,40.0
S05644,Female,23.0,Medicine,8.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,60.0
S05645,Male,18.0,Arts,5.0,Offline,Yes,Very Satisfied,Yes,,No,40.0
S05646,Other,24.0,Engineering,4.0,Hybrid,Yes,Neutral,Yes,No,,40.0
S05647,Other,21.0,Engineering,12.0,Offline,Yes,Dissatisfied,No,,Yes,93.0
S05648,Other,23.0,Arts,11.0,Offline,Yes,Dissatisfied,No,Yes,No,93.0
S05649,Other,20.0,Law,11.0,Offline,Yes,Dissatisfied,No,No,Yes,91.0
S05650,Female,25.0,Commerce,5.0,Online,Yes,Dissatisfied,No,No,Yes,41.0
S05651,Male,22.0,Commerce,12.0,Hybrid,Yes,Very Satisfied,No,No,No,97.0
S05652,Other,25.0,Commerce,10.0,Hybrid,Yes,Neutral,No,No,No,75.0
S05653,Female,24.0,,7.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,57.0
S05654,,20.0,Commerce,4.0,Offline,Yes,Satisfied,No,No,No,40.0
S05655,,18.0,Engineering,12.0,Online,,Very Satisfied,Yes,No,No,97.0
S05656,Female,18.0,Law,12.0,Offline,,Very Satisfied,Yes,No,No,94.0
S05657,Female,19.0,Arts,6.0,Offline,Yes,,No,Yes,,49.0
S05658,Male,22.0,Arts,6.0,Offline,Yes,Satisfied,No,Yes,Yes,50.0
S05659,,19.0,Engineering,11.0,Online,Yes,Dissatisfied,No,Yes,No,85.0
S05660,Other,24.0,Engineering,4.0,Offline,Yes,Neutral,,,No,40.0
S05661,Other,20.0,Law,3.0,Offline,Yes,,No,Yes,No,40.0
S05662,Male,25.0,Commerce,4.0,Online,Yes,Very Satisfied,No,No,No,40.0
S05663,Male,21.0,Law,10.0,Offline,Yes,Very Dissatisfied,No,Yes,No,79.0
S05664,Female,19.0,,3.0,Offline,Yes,Satisfied,Yes,Yes,Yes,40.0
S05665,Male,18.0,Arts,7.0,Hybrid,Yes,Satisfied,Yes,No,Yes,55.0
S05666,,22.0,Medicine,7.0,Online,Yes,Very Satisfied,No,No,Yes,57.0
S05667,Other,25.0,Commerce,0.0,,Yes,Satisfied,No,Yes,No,40.0
S05668,Male,20.0,,11.0,Offline,No,Dissatisfied,No,No,No,93.0
S05669,Other,23.0,Medicine,2.0,Online,Yes,Very Dissatisfied,Yes,No,No,40.0
S05670,Male,24.0,Engineering,10.0,Online,No,Very Satisfied,Yes,Yes,Yes,80.0
S05671,Female,,Arts,6.0,Offline,Yes,Very Dissatisfied,,No,No,49.0
S05672,Male,18.0,Science,1.0,Hybrid,Yes,Dissatisfied,No,Yes,No,40.0
S05673,Male,23.0,Commerce,12.0,Offline,Yes,Very Dissatisfied,Yes,,,100.0
S05674,Male,24.0,Medicine,4.0,Online,Yes,Satisfied,Yes,Yes,No,40.0
S05675,Other,21.0,Commerce,10.0,Online,Yes,,Yes,Yes,Yes,75.0
S05676,Female,25.0,Commerce,7.0,Offline,Yes,Very Dissatisfied,No,Yes,,54.0
S05677,Male,22.0,Science,11.0,Offline,Yes,,Yes,Yes,No,90.0
S05678,Other,25.0,Law,1.0,Offline,Yes,Very Satisfied,Yes,Yes,No,40.0
S05679,Female,21.0,Engineering,8.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,61.0
S05680,Other,24.0,Commerce,12.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,100.0
S05681,Other,21.0,Arts,6.0,Hybrid,Yes,Very Dissatisfied,No,Yes,Yes,45.0
S05682,Female,25.0,Engineering,5.0,Hybrid,No,Very Dissatisfied,No,Yes,Yes,45.0
S05683,Male,24.0,Arts,7.0,Hybrid,Yes,Satisfied,Yes,Yes,No,53.0
S05684,Other,22.0,Engineering,1.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S05685,Other,22.0,Engineering,4.0,Online,No,Neutral,No,Yes,No,40.0
S05686,Male,23.0,Medicine,3.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,40.0
S05687,Male,21.0,Arts,7.0,Offline,Yes,Neutral,No,No,Yes,56.0
S05688,Female,20.0,Arts,12.0,Online,Yes,Neutral,Yes,Yes,Yes,91.0
S05689,Female,23.0,Engineering,0.0,Offline,Yes,Dissatisfied,No,Yes,No,40.0
S05690,Female,22.0,,11.0,Hybrid,Yes,Neutral,No,Yes,No,86.0
S05691,Male,18.0,,2.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,40.0
S05692,Other,24.0,Science,9.0,Online,Yes,Very Satisfied,Yes,,,73.0
S05693,Other,23.0,Science,7.0,Online,Yes,Satisfied,,No,No,56.0
S05694,Female,19.0,Engineering,4.0,Online,Yes,Satisfied,No,Yes,No,40.0
S05695,Male,20.0,Law,3.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,40.0
S05696,Other,,Engineering,5.0,Online,Yes,Very Satisfied,Yes,Yes,Yes,43.0
S05697,Female,23.0,Engineering,11.0,Hybrid,Yes,Neutral,Yes,,No,86.0
S05698,Other,22.0,Commerce,4.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S05699,Other,25.0,Commerce,2.0,Hybrid,Yes,Very Dissatisfied,No,Yes,No,40.0
S05700,Male,22.0,Medicine,12.0,Hybrid,Yes,Satisfied,No,No,Yes,100.0
S05701,Male,20.0,Law,10.0,,Yes,Very Dissatisfied,No,No,No,81.0
S05702,Other,19.0,Law,4.0,Hybrid,Yes,Neutral,Yes,No,No,40.0
S05703,Female,23.0,,3.0,Offline,Yes,Dissatisfied,No,Yes,Yes,40.0
S05704,Male,25.0,Law,0.0,Online,Yes,Satisfied,Yes,Yes,No,40.0
S05705,Other,23.0,Law,0.0,Offline,Yes,Neutral,No,Yes,No,40.0
S05706,Male,21.0,,6.0,Hybrid,Yes,Dissatisfied,Yes,No,No,49.0
S05707,Male,18.0,,3.0,Offline,Yes,Satisfied,Yes,Yes,No,40.0
S05708,Male,22.0,Medicine,0.0,Online,Yes,Neutral,Yes,Yes,No,40.0
S05709,Other,23.0,Science,5.0,Offline,Yes,Very Dissatisfied,Yes,Yes,No,41.0
S05710,Female,23.0,Science,10.0,Hybrid,Yes,Very Satisfied,Yes,Yes,Yes,76.0
S05711,Female,24.0,Medicine,6.0,Hybrid,Yes,Satisfied,No,No,Yes,43.0
S05712,Female,24.0,,10.0,Online,,Dissatisfied,Yes,Yes,Yes,83.0
S05713,Male,23.0,Arts,11.0,Online,Yes,Dissatisfied,Yes,Yes,No,87.0
S05714,Other,19.0,Engineering,10.0,Offline,Yes,,,No,Yes,85.0
S05715,Male,18.0,Law,10.0,Online,Yes,Very Satisfied,Yes,No,No,79.0
S05716,Female,23.0,Arts,0.0,Hybrid,Yes,Neutral,No,No,No,40.0
S05717,Female,20.0,Commerce,7.0,Offline,Yes,Very Satisfied,,Yes,No,54.0
S05718,Other,22.0,Engineering,11.0,Offline,Yes,Satisfied,Yes,Yes,Yes,84.0
S05719,Male,21.0,Medicine,12.0,Offline,Yes,Very Satisfied,No,Yes,No,95.0
S05720,Female,24.0,Science,8.0,Offline,Yes,Satisfied,Yes,Yes,Yes,60.0
S05721,Other,20.0,Engineering,10.0,Online,Yes,Very Dissatisfied,Yes,No,No,81.0
S05722,Male,22.0,Medicine,2.0,Offline,,Very Satisfied,Yes,No,Yes,40.0
S05723,Male,25.0,Engineering,6.0,Offline,Yes,Very Dissatisfied,No,Yes,No,51.0
S05724,Female,24.0,Engineering,12.0,Offline,No,,Yes,Yes,No,99.0
S05725,Female,19.0,Engineering,4.0,Hybrid,Yes,Very Satisfied,No,No,Yes,40.0
S05726,Male,24.0,Commerce,2.0,Hybrid,Yes,Dissatisfied,Yes,Yes,No,40.0
S05727,Male,18.0,Science,4.0,Online,Yes,Very Dissatisfied,Yes,Yes,Yes,40.0
S05728,Female,18.0,Engineering,9.0,Hybrid,Yes,Dissatisfied,Yes,No,Yes,72.0
S05729,Male,22.0,Medicine,6.0,Hybrid,Yes,Very Dissatisfied,Yes,Yes,No,47.0
S05730,Female,20.0,Commerce,6.0,Online,Yes,Neutral,No,No,Yes,46.0
S05731,Male,21.0,Arts,8.0,Online,,Very Dissatisfied,Yes,,Yes,64.0
S05732,Female,19.0,Engineering,7.0,Offline,Yes,Neutral,Yes,No,No,56.0
S05733,Other,,Commerce,3.0,Offline,Yes,Dissatisfied,Yes,Yes,No,40.0
S05734,Female,25.0,Law,4.0,Online,,Very Dissatisfied,Yes,No,Yes,40.0
S05735,Female,19.0,Arts,4.0,Offline,Yes,Neutral,Yes,,No,40.0
S05736,Other,18.0,Science,9.0,,,Very Dissatisfied,Yes,Yes,No,70.0
S05737,Male,23.0,Engineering,11.0,Offline,Yes,Satisfied,No,Yes,No,91.0
S05738,Other,23.0,Engineering,6.0,,,Satisfied,No,Yes,No,52.0
S05739,Female,21.0,Commerce,11.0,Hybrid,Yes,Dissatisfied,No,No,Yes,84.0
S05740,Male,19.0,,6.0,Hybrid,Yes,Satisfied,Yes,No,No,47.0
S05741,Other,22.0,Law,6.0,Online,Yes,Very Satisfied,Yes,Yes,No,46.0
S05742,,21.0,Arts,8.0,,Yes,Neutral,Yes,Yes,Yes,67.0
S05743,Male,24.0,Medicine,12.0,Offline,Yes,Very Satisfied,No,Yes,Yes,94.0
S05744,Other,24.0,Science,8.0,Online,Yes,Satisfied,No,Yes,Yes,66.0
S05745,Male,25.0,Engineering,3.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S05746,Other,20.0,Commerce,4.0,Online,Yes,Very Satisfied,No,No,Yes,40.0
S05747,,,Law,6.0,Online,Yes,Dissatisfied,No,No,Yes,48.0
S05748,Male,22.0,Commerce,9.0,Offline,Yes,Very Dissatisfied,Yes,Yes,Yes,77.0
S05749,Female,19.0,Arts,6.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,50.0
S05750,Female,21.0,Science,10.0,Online,Yes,Very Dissatisfied,No,No,No,84.0
S05751,Male,22.0,Commerce,6.0,Online,Yes,,No,Yes,No,51.0
S05752,Other,21.0,Medicine,10.0,Hybrid,Yes,Neutral,Yes,No,No,79.0
S05753,Male,21.0,Medicine,7.0,Hybrid,No,Dissatisfied,No,No,No,61.0
S05754,Female,21.0,Commerce,7.0,Online,Yes,Very Dissatisfied,No,Yes,Yes,51.0
S05755,Female,19.0,Engineering,1.0,Hybrid,Yes,Satisfied,Yes,Yes,Yes,40.0
S05756,Other,22.0,Commerce,11.0,Hybrid,Yes,Very Satisfied,Yes,Yes,,84.0
S05757,Male,18.0,Law,8.0,Offline,Yes,Very Dissatisfied,No,Yes,No,68.0
S05758,Female,18.0,,10.0,Offline,Yes,Very Satisfied,No,No,Yes,84.0
S05759,Female,19.0,Arts,3.0,Offline,Yes,Very Satisfied,Yes,Yes,Yes,40.0
S05760,Female,,Medicine,0.0,Hybrid,No,Very Satisfied,Yes,Yes,No,40.0
S05761,Other,19.0,Commerce,0.0,Online,Yes,Very Dissatisfied,Yes,No,No,40.0
S05762,Female,,Law,6.0,Offline,Yes,Very Dissatisfied,No,Yes,Yes,46.0
S05763,Female,21.0,Medicine,6.0,Hybrid,Yes,Very Satisfied,No,No,No,46.0
S05764,Male,,Medicine,4.0,Online,Yes,Satisfied,Yes,No,No,40.0
S05765,Male,,Arts,12.0,Offline,Yes,Dissatisfied,No,Yes,No,94.0
S05766,Female,20.0,Medicine,2.0,Hybrid,Yes,Very Satisfied,No,Yes,Yes,40.0
S05767,Female,20.0,Law,10.0,Offline,,Satisfied,Yes,No,Yes,83.0
S05768,Male,25.0,Medicine,6.0,,Yes,Dissatisfied,No,No,No,45.0
S05769,,18.0,Medicine,0.0,Offline,Yes,Very Satisfied,No,Yes,Yes,40.0
S05770,Other,20.0,Commerce,10.0,Hybrid,Yes,Dissatisfied,No,Yes,No,79.0
S05771,Other,20.0,Commerce,0.0,Online,Yes,Very Satisfied,No,No,Yes,40.0
S05772,Other,18.0,Science,11.0,Offline,Yes,Very Dissatisfied,Yes,No,No,88.0
S05773,Other,23.0,Engineering,1.0,Offline,Yes,Very Satisfied,No,No,No,40.0
S05774,Other,24.0,Law,0.0,Hybrid,Yes,Very Satisfied,Yes,No,Yes,40.0
S05775,Other,18.0,Engineering,8.0,Online,No,Very Satisfied,No,,No,59.0
S05776,Other,24.0,Engineering,3.0,Online,Yes,Very Satisfied,No,Yes,Yes,40.0
S05777,Male,25.0,Medicine,6.0,Offline,Yes,Satisfied,,,Yes,48.0
S05778,Other,20.0,Arts,4.0,Hybrid,Yes,,No,Yes,No,40.0
S05779,Other,22.0,Arts,6.0,,Yes,Satisfied,No,No,Yes,47.0
S05780,Other,20.0,Medicine,12.0,Hybrid,Yes,Satisfied,No,No,No,97.0
S05781,Female,21.0,Law,12.0,Online,Yes,Very Dissatisfied,No,,,93.0
S05782,Male,25.0,,6.0,Offline,Yes,Very Satisfied,No,Yes,Yes,43.0
S05783,Male,24.0,Science,0.0,Hybrid,,Satisfied,No,Yes,No,40.0
S05784,Male,24.0,Engineering,0.0,Online,Yes,Dissatisfied,No,No,No,40.0
S05785,Other,21.0,Arts,10.0,Hybrid,No,Very Satisfied,Yes,,Yes,84.0
S05786,Other,21.0,Engineering,2.0,Offline,Yes,Very Dissatisfied,Yes,No,No,40.0
S05787,Female,23.0,Commerce,9.0,Hybrid,Yes,Very Dissatisfied,Yes,,Yes,74.0
S05788,Male,19.0,Commerce,1.0,Offline,Yes,Dissatisfied,No,No,Yes,40.0
S05789,Other,21.0,Science,6.0,,Yes,Very Dissatisfied,Yes,Yes,No,51.0
S05790,Male,24.0,Law,2.0,Hybrid,Yes,Very Satisfied,No,Yes,No,40.0
S05791,Female,22.0,Engineering,6.0,Online,Yes,Neutral,No,Yes,Yes,48.0
S05792,Female,24.0,Commerce,8.0,Online,Yes,Neutral,Yes,Yes,Yes,65.0
S05793,Female,,Law,11.0,Offline,Yes,Satisfied,No,Yes,Yes,83.0
S05794,Male,23.0,Commerce,10.0,Offline,Yes,Very Dissatisfied,Yes,No,No,81.0
S05795,Other,19.0,Law,0.0,Online,Yes,Very Satisfied,Yes,No,Yes,40.0
S05796,Other,,,2.0,Offline,Yes,Dissatisfied,Yes,Yes,Yes,40.0
S05797,Female,21.0,Commerce,12.0,Online,Yes,Dissatisfied,Yes,Yes,Yes,98.0
S05798,Other,25.0,Medicine,10.0,Offline,Yes,Very Satisfied,No,,No,78.0
S05799,Female,20.0,Arts,5.0,Offline,Yes,Very Satisfied,Yes,Yes,No,40.0
S05800,Male,24.0,,12.0,Hybrid,Yes,Dissatisfied,Yes,No,No,98.0
S05801,Female,18.0,Medicine,8.0,Hybrid,Yes,Very Dissatisfied,No,No,Yes,63.0
S05802,Male,20.0,Engineering,4.0,Offline,Yes,Satisfied,Yes,No,Yes,40.0
S05803,Female,20.0,Medicine,2.0,Online,Yes,Satisfied,No,Yes,No,40.0
S05804,Other,19.0,Commerce,7.0,Online,Yes,Satisfied,Yes,No,Yes,55.0
S05805,Other,19.0,Medicine,12.0,Online,,Very Satisfied,Yes,No,Yes,91.0
S05806,,23.0,Arts,11.0,Offline,Yes,Dissatisfied,No,Yes,Yes,89.0
S05807,Other,23.0,Commerce,4.0,Offline,Yes,Dissatisfied,Yes,,No,40.0
S05808,Other,19.0,Science,5.0,Online,No,Dissatisfied,Yes,Yes,No,40.0
S05809,Other,22.0,Engineering,12.0,Hybrid,No,Dissatisfied,No,Yes,Yes,100.0
S05810,Male,22.0,Science,1.0,Hybrid,,Dissatisfied,Yes,,No,40.0
S05811,Other,18.0,Medicine,3.0,Online,Yes,Neutral,Yes,Yes,No,40.0
S05812,Male,,Law,0.0,,Yes,Very Satisfied,No,Yes,No,40.0
S05813,Female,21.0,Medicine,6.0,Offline,Yes,Very Satisfied,Yes,Yes,No,50.0
S05814,Other,23.0,Law,3.0,Online,Yes,Neutral,No,Yes,Yes,40.0
S05815,Other,19.0,Science,0.0,Hybrid,No,Satisfied,No,,Yes,40.0
